id,price,category,subcat,# of bedrooms,# of bathrooms,build size,land size,subdivision,data furnished,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A64E76692PH,10592480,house,single-family-house,4,3,178.7,176,Verona,,121.6557,14.17569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A6451CA3DPH,9434000,house,single-family-house,3,4,174.66,176,Verona,,121.012375,14.183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62566580A4C22PH,8800000,house,townhouse,3,2,119,98, Zen Homes,,121.119667,14.598722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1D9886911D5PH,2900000,house,townhouse,2,1,53,52,The Villages at Lipa,,121.165534,14.007163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1D9AB361585PH,3800000,house,single-family-house,3,1,65,116,The Villages at Lipa,,121.165534,14.007163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO609275825087EPH,5690000,house,single-family-house,3,2,72,100,Lancaster New City,,120.898962,14.4185112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A6415FE8CPH,4956000,house,single-family-house,3,1,93.91,88,Verona,,121.012375,14.183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E3CD02B0EFFCPH,4442000,house,single-family-house,3,2,60,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EF4867326DPH,3079000,house,single-family-house,2,1,46,60, Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D4EC2B35PH,6380000,house,single-family-house,4,3,85,99,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62284E5080F45PH,5788000,house,townhouse,3,2,66,99,Camella Savannah,,122.513297,10.745144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225C970ED77EPH,8385000,house,single-family-house,5,3,100,194,Camella Quezon,,121.562286,13.96444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622B29DD88410PH,5870000,house,single-family-house,4,3,83,110,Camella Balanga Heights,,120.52774,14.652293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD041750EEACPH,6574890,house,single-family-house,4,2,124.22,143,The Arcadia,,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD049811AF9BPH,8982815,house,single-family-house,4,4,176.62,168,The Arcadia,,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229AEDB9BE8BPH,5078000,house,townhouse,3,2,66,88,Camella Monticello,,121.042335,14.833591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D1001B4EEPH,6088000,house,single-family-house,3,2,66,99,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D4D1FCCEPH,8967000,house,single-family-house,5,3,142,156,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO828HO82JUBINTRESPH,7860000,house,single-family-house,4,2,116.64,176,Verona,,121.012375,14.183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141C577C0EB1PH,8215625,house,single-family-house,5,3,179.02,176,Siena Hills,,121.185,13.91295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6142AF1B48C6CPH,6344860,house,single-family-house,4,2,115.08,132,Governors Hills,,120.918211,14.2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A63F91A97PH,2925600,house,single-family-house,3,1,60,80,Sentosa,,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60927672E3B40PH,6756360,house,single-family-house,4,3,110,100,Lancaster New City,,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A63F0155FPH,1562440,house,single-family-house,1,1,41,60,Sentosa,,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO613F16AB7C8F4PH,3000000,house,townhouse,3,2,55,50,Estanzia Enclave,,120.822985,14.35989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A649AD937PH,2459200,house,townhouse,3,2,80.93,60,Sentosa,,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62500A9003ACEPH,795072.54,house,townhouse,1,1,34,28,Marytown Place,,121.012734,14.835455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A64350D6DPH,4442000,house,single-family-house,3,2,60,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5DC8B5F282448PH,10000000,house,single-family-house,3,2,124,221,Ameria,,125.6853035,7.2970328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625000BE02080PH,1221932.57,house,townhouse,1,1,34,64,Marytown Place,,121.012734,14.835455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229AED950415PH,6975000,house,single-family-house,5,3,100,121,Camella Monticello,,121.042335,14.833591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229AC3F97853PH,2313000,house,townhouse,2,1,36,42,Camella Monticello,,121.042335,14.833591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62284E5550273PH,7185000,house,townhouse,5,3,100,110,Camella Savannah,,122.513297,10.745144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D80D813BBEPH,3079935,house,townhouse,2,1,36,60,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D10208AA5PH,4160000,house,townhouse,2,1,40,108,Camella Quezon,,121.562286,13.96444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D86651D94FPH,6481315,house,single-family-house,4,3,83,99,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D833E5862APH,3930585,house,single-family-house,2,1,50,65,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EE7862B38APH,3935100,house,townhouse,2,1,40,88,Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C17F4FBB4PH,3581900,house,single-family-house,2,1,51.17,0,0,,121.049276,14.45461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E1E685A59B28PH,5234791,house,single-family-house,3,2,75,112,PTC Suncrest,,120.929812,14.426739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40DFE1754FPH,25296000,house,townhouse,3,3,250,92,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E09F0FECPH,27705000,house,townhouse,3,3,250,125,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1AECEDD8AF3PH,2500000,house,townhouse,3,2,49,86,Ajoya Capas,,120.595092,15.38483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F435D94B0696PH,8300000,house,townhouse,3,2,99,60,Ajoya Capas,,120.595092,15.38483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1D9FC20D932PH,4600000,house,single-family-house,4,2,80,103,The Villages at Lipa,,121.165534,14.007163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60505A882FEC4PH,5200000,house,townhouse,4,2,102,60,Ajoya Pampanga,,120.680386,15.125835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EEF03C76D0PH,7909100,house,single-family-house,5,3,140,121,Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6299DF616EB19PH,7701600,house,single-family-house,3,2,105,123,Victorini Heights,39,121.036376,14.398367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6092767148B29PH,7410000,house,single-family-house,4,3,100,120,Lancaster New City,39,120.898962,14.4185112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FC61A27CAB13PH,6396780,house,single-family-house,4,2,115.08,176,Sentosa,39,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A647E1820PH,8557360,house,single-family-house,4,4,171.5,176,Sentosa,,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62500A8DD946APH,795072.54,house,townhouse,1,1,34,28,Marytown Place,,121.012734,14.835455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62500A8DE8354PH,973608.05,house,townhouse,1,1,34,39,Marytown Place,,121.012734,14.835455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60927584A885CPH,5282600,house,single-family-house,3,2,80,92,Lancaster New City,,120.898962,14.4185112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62500A8FC26E3PH,1013431.19,house,townhouse,1,1,34,52,Marytown Place,,121.012734,14.835455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141C57B5F606PH,2464168,house,townhouse,2,2,46,51,Avila Heights,,121.17277,14.12405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO613F181D8520EPH,3200000,house,townhouse,3,2,55,80,Estanzia Enclave,,120.822985,14.35989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5DC8BB4501BDBPH,10000000,house,single-family-house,3,4,138,337,Ameria,,125.6853035,7.2970328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A645D539EPH,5770000,house,single-family-house,4,2,80,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E3CD19F2909CPH,4767000,house,single-family-house,3,2,72,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E3CD49712549PH,5770000,house,single-family-house,4,2,80,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO828HO81JUCINTRESPH,8466000,house,single-family-house,4,3,136.25,176,Verona,,121.012375,14.183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A64B32315PH,2902810,house,single-family-house,3,1,60,90,Gran Avila,,121.104962,14.196755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6092767045049PH,5978000,house,single-family-house,3,3,90,100,Lancaster New City,,120.898962,14.4185112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EEAF9F3003PH,5573800,house,single-family-house,3,2,66,99, Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D102EA5F4PH,2094000,house,townhouse,2,1,36,36,Camella Quezon,,121.562286,13.96444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D8B3DC2003PH,9918340,house,single-family-house,3,2,53,180,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EF20962258PH,2198000,house,townhouse,2,1,36,36,Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D4DE9C5DPH,6814000,house,single-family-house,5,3,100,110,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EF0A3A5C7BPH,9594100,house,single-family-house,5,3,166,143,Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D1020FDA3PH,6970000,house,single-family-house,4,3,85,110,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62284E54EBB8BPH,9168000,house,townhouse,5,3,142,140,Camella Savannah,,122.513297,10.745144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D877165BA0PH,7324830,house,single-family-house,5,3,100,110,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D8577D6659PH,5952320,house,single-family-house,3,2,66,99,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141C57530FB1PH,7860710,house,single-family-house,4,3,147.23,176,Siena Hills,,121.185,13.91295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E149A5B0PH,39675000,house,townhouse,3,3,323.8,90,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1AF22A51A41PH,4200000,house,single-family-house,3,2,72,92,Ajoya Cabanatuan,,120.988774,15.47594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1AF46C7E410PH,5700000,house,single-family-house,4,2,96,153,Ajoya Cabanatuan,,120.988774,15.47594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO615EB550A9E5EPH,1,house,single-family-house,3,3,84.75,125.21,PHINMA Maayo San Jose,39,121.112303,13.930157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO603F54AA70888PH,9222110,house,single-family-house,3,3,129,221,Ameria,39,125.6853035,7.2970328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6049B30AA4C7APH,12000000,house,single-family-house,3,4,138,388,Ameria,39,125.6853035,7.2970328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO609275866D37BPH,6650000,house,single-family-house,3,2,84,120,Lancaster New City,39,120.898962,14.4185112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A651E6A40PH,3124880,house,single-family-house,2,2,71,120,Sentosa,,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141C57D86A49PH,2984737,house,townhouse,3,2,64,51,Avila Heights,,121.17277,14.12405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FF414A825969PH,4730620,house,single-family-house,3,2,82.3,98,The Gentri Heights,,120.904361,14.296605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6142AF1AA7F88PH,5692980,house,single-family-house,3,2,73,140,Washington Place,,120.964753,14.287385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6049B30D40B4BPH,10399874,house,single-family-house,3,2,122,388,Ameria,,125.6853035,7.2970328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO828HO78JUFINTRESPH,4956000,house,single-family-house,3,1,93.91,88,Verona,,121.012375,14.183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO828HO79JUEINTRESPH,4460000,house,single-family-house,3,1,63.51,88,Verona,,121.012375,14.183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A6411DF59PH,4767000,house,single-family-house,3,2,72,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO828HO80JUDINTRESPH,8913000,house,single-family-house,4,3,147.23,176,Verona,,121.012375,14.183344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6141A63E83C3BPH,5400000,house,single-family-house,4,2,83,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622F217E016D0PH,3430000,house,townhouse,3,2,65,90.97,Primavera Homes Phase 2,,121.1567437,14.0661817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EFA7943F9DCPH,4851616,house,single-family-house,2,2,111,100,Ara Vista Village,,120.918211,14.2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6142AF176D595PH,6298845,house,single-family-house,4,2,83,140,Washington Place,,120.964753,14.287385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FC61A2576D45PH,2406200,house,townhouse,3,1,79.13,60,Sentosa,,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6181F2337CB4APH,5234791,house,single-family-house,3,2,75,80,PTC Suncrest,,120.929812,14.426739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626BABBF0158CPH,2089739.33,house,townhouse,2,2,40,45,Hana South,,120.8443843,14.2737173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E1E6712DA873PH,5234791,house,single-family-house,3,2,75,80,PTC Suncrest,,120.929812,14.426739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D10004A24PH,11553000,house,single-family-house,5,3,166,251,Camella Quezon,,121.562286,13.96444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EED5458685PH,7062300,house,single-family-house,5,3,100,110,Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229AEDA37F3DPH,8407000,house,townhouse,5,3,142,143,Camella Monticello,,121.042335,14.833591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C0F29CA0APH,2797145,house,single-family-house,5,3,51.44,0,0,,120.98177,14.673664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E000B884PH,28564000,house,townhouse,3,3,237.85,124,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40DF86F5ADPH,30965000,house,townhouse,3,3,237.85,173,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1D9CF04C24DPH,4700000,house,townhouse,3,2,93,108,The Villages at Lipa,,121.165534,14.007163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1AEA6B656DCPH,2800000,house,townhouse,3,2,66,79,Ajoya Capas,,120.595092,15.38483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D1AF0DDA9432PH,3800000,house,single-family-house,2,2,74,88,Ajoya Cabanatuan,,120.988774,15.47594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO615EB1ABA2585PH,3280000,house,townhouse,2,2,48.26,50,PHINMA Maayo San Jose,39,121.112303,13.930157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FC61A2702358PH,2925600,house,single-family-house,3,1,60,80,Sentosa,39,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6092767040A2DPH,3336800,house,townhouse,4,2,70,60,Lancaster New City,39,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD04980ED800PH,3177162.5,house,townhouse,3,1,78.73,63,The Arcadia,39,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD0497F9DC13PH,8215525,house,single-family-house,4,2,144.87,154,The Arcadia,39,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D10119686PH,6489000,house,townhouse,4,3,85,99,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229AED9E7C34PH,3966000,house,single-family-house,2,1,50,79,Camella Monticello,,121.042335,14.833591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD0497F9DC13PH,8215525,house,single-family-house,4,2,144.87,154,The Arcadia,,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E11C42F2PH,39027000,house,townhouse,3,3,323.8,105,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6049B309DCF30PH,10953047,house,single-family-house,3,3,129,388,Ameria,,125.6853035,7.2970328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6049B30AB21D5PH,12864917,house,single-family-house,4,3,206,388,Ameria,,125.6853035,7.2970328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62500A91337DCPH,1013431.19,house,townhouse,1,1,34,52,Marytown Place,,121.012734,14.835455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD0498290CB6PH,5379890,house,single-family-house,4,2,96.84,98,The Arcadia,,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229AEDABD22APH,4516000,house,townhouse,2,2,53,88,Camella Monticello,,121.042335,14.833591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225BC3B30CEEPH,5013000,house,townhouse,2,2,53,88,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D4E059E0PH,2883000,house,townhouse,2,1,40,66,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622B24A6B16E7PH,2153000,house,townhouse,2,1,36,42,Camella Balanga Heights,,120.52774,14.652293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E0657F8CPH,25496000,house,townhouse,3,3,250,92,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E108A354PH,28903000,house,townhouse,3,3,250,93,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40DF6D92B9PH,25296000,house,townhouse,3,3,250,92,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO609275825F111PH,2389000,house,townhouse,3,1,50,50,Lancaster New City,,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229C49A3E84CPH,3243000,house,single-family-house,2,1,40,63,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6228486AEF04DPH,4122000,house,townhouse,2,1,46,88,Camella Savannah,,122.513297,10.745144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D50471BCPH,4592000,house,single-family-house,2,2,53,88,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD04981D3843PH,9440500,house,single-family-house,4,3,173.1,168,The Arcadia,,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D8A653BEDAPH,3488645,house,townhouse,2,2,44,46,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62284E53A3BC7PH,6930000,house,townhouse,4,3,85,110,Camella Savannah,,122.513297,10.745144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40DF6F390FPH,40322000,house,townhouse,3,3,323.8,90,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E03476DBPH,25296000,house,townhouse,3,3,250,92,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO608BA472D3670PH,2389000,house,townhouse,3,1,50,50,Lancaster New City,,120.9062254,14.4084872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62500A8F15F01PH,795072.54,house,townhouse,1,1,34,28,Marytown Place,,121.012734,14.835455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6142AF14233ABPH,6265385,house,single-family-house,3,2,78,160,Washington Place,,120.964753,14.287385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E3CD2FE3FAD3PH,5400000,house,single-family-house,4,2,83,110,San Francisco Heights,,121.109967,14.188482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD85880DEFD0PH,8300000,house,single-family-house,4,4,171.42,213,The Arcadia,,120.552505,15.116067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D0FF0CDB6PH,2582000,house,townhouse,2,1,36,59,Camella Quezon,,121.562286,13.96444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D10015B21PH,4328000,house,single-family-house,2,1,66,88,Camella Quezon,,121.562286,13.96444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62284E5234D2BPH,5592000,house,townhouse,3,2,66,88,Camella Savannah,,122.513297,10.745144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D844D596DAPH,5052530,house,single-family-house,2,2,53,88,Camella Gran Europa,,124.600854,8.418888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6225D0FF11E61PH,5607000,house,single-family-house,3,2,66,88,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229C49B02C21PH,3365000,house,single-family-house,2,1,46,63,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229C49BA8733PH,3440000,house,single-family-house,2,1,50,63,Camella Provence,,120.799475,14.87788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622B29DF3D899PH,4382000,house,single-family-house,2,2,53,88,Camella Balanga Heights,,120.52774,14.652293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D4EB4086PH,2673000,house,townhouse,2,1,36,66,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EE973953B8PH,4597300,house,single-family-house,2,2,53,88,Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D4E051B3PH,5132000,house,single-family-house,2,2,53,99,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EEC2076388PH,6388300,house,single-family-house,4,3,85,99,Camella Baliwag,,120.896358,14.966359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62272D4D2DEA0PH,5390000,house,single-family-house,3,2,66,88,Camella Taal,,120.952088,13.880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E0A8B2B7PH,28644000,house,townhouse,3,3,250,92,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40EE3E2A5EPH,39675000,house,townhouse,3,3,323.8,92,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40DF6E5D6CPH,28903000,house,townhouse,3,3,250,93,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40EEB18517PH,28903000,house,townhouse,3,3,250,93,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D40E18F29D1PH,39027000,house,townhouse,3,3,323.8,106,Likha Residences,,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
